TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-03 03:03:59,1770087839200,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,304,xj9c7-1770087838867-fde342f508d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,,,,,"[33m[Nest] 4  - [39m02/03/2026, 3:03:59 AM [33m   WARN[39m [38;5;3m[Mt5Service] [39m[33mHistoryDeals endpoint not available, using OrderHistory as fallback[39m",prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,,,
2026-02-03 03:03:58,1770087838867,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,304,xj9c7-1770087838867-fde342f508d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,398,iad1,322,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9X85APWDD5RQQ117K3WD,49skctcjqdQo,1
2026-02-03 03:03:58,1770087838499,tradingpro-backend-nestjs.vercel.app/mt5/deals,OPTIONS,days=90,204,7cn8c-1770087838499-30b1886e9aae,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,6,iad1,322,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9WWMGNRMV3A3QBYKZZNR,49skctcjqdQo,1
2026-02-03 03:03:57,1770087837970,tradingpro-backend-nestjs.vercel.app/mt5/trade-history,GET,days=90,304,7cn8c-1770087837970-9c0e636869aa,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,202,iad1,322,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9WC6TN6QR45WCC2Z6V0S,49skctcjqdQo,1
2026-02-03 03:03:57,1770087837610,tradingpro-backend-nestjs.vercel.app/mt5/trade-history,OPTIONS,days=90,204,xb26w-1770087837610-6c25b0c20545,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,5,iad1,322,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9W0WBEXMW3TMET3W7AM0,49skctcjqdQo,1
2026-02-03 03:03:55,1770087835987,tradingpro-backend-nestjs.vercel.app/trading/trades/open,GET,,304,7l6f4-1770087835987-96d674bd2558,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,1319,iad1,322,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9TE5J85Y61XN0ERQKCWF,49skctcjqdQo,1
2026-02-03 03:03:55,1770087835667,tradingpro-backend-nestjs.vercel.app/trading/trades/open,OPTIONS,,204,dkk46-1770087835667-235267fb68fd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,6,iad1,322,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9T489CHG2MPX4M6HQ0B0,49skctcjqdQo,1
2026-02-03 03:03:53,1770087833051,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,,gwvjb-1770087832724-11543e3d9bb3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,function,,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,,,,,"[33m[Nest] 4  - [39m02/03/2026, 3:03:53 AM [33m   WARN[39m [38;5;3m[Mt5Service] [39m[33mHistoryDeals endpoint not available, using OrderHistory as fallback[39m",prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,,,
2026-02-03 03:03:52,1770087832724,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,,gwvjb-1770087832724-11543e3d9bb3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,397,iad1,322,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9Q85SPWPQASVJM8MZ954,49skctcjqdQo,1
2026-02-03 03:03:52,1770087832154,tradingpro-backend-nestjs.vercel.app/mt5/trade-history,GET,days=90,304,85h5s-1770087832154-a06287656e93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,202,iad1,322,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9PP9TWZ6KA0JQY52MTM0,49skctcjqdQo,1
2026-02-03 03:03:50,1770087830550,tradingpro-backend-nestjs.vercel.app/trading/trades/open,GET,,304,85h5s-1770087830550-640448cc0f2e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,1315,iad1,322,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9N45JBH9202MND0R8RV5,49skctcjqdQo,1
2026-02-03 03:03:49,1770087829679,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,304,zr9lc-1770087829356-fddfd582fca7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,,,,,"[33m[Nest] 4  - [39m02/03/2026, 3:03:49 AM [33m   WARN[39m [38;5;3m[Mt5Service] [39m[33mHistoryDeals endpoint not available, using OrderHistory as fallback[39m",prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,,,
2026-02-03 03:03:49,1770087829356,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,304,zr9lc-1770087829356-fddfd582fca7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,395,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9KYX2Y8RJ4EADRQ3PTWK,49skctcjqdQo,1
2026-02-03 03:03:48,1770087828818,tradingpro-backend-nestjs.vercel.app/mt5/deals,OPTIONS,days=90,204,dkk46-1770087828818-7e5c7ca5efdb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,5,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9KE2984YPD3EM04TJWHE,49skctcjqdQo,1
2026-02-03 03:03:48,1770087828207,tradingpro-backend-nestjs.vercel.app/mt5/trade-history,GET,days=90,304,mptc9-1770087828207-45fde1295c1d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,200,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9JV6RC8T455V9M60BXQF,49skctcjqdQo,1
2026-02-03 03:03:47,1770087827916,tradingpro-backend-nestjs.vercel.app/mt5/trade-history,OPTIONS,days=90,204,mqwd8-1770087827916-9682f018a4a7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,5,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9JJ133D3HSR6R7HXX34E,49skctcjqdQo,1
2026-02-03 03:03:46,1770087826305,tradingpro-backend-nestjs.vercel.app/trading/trades/open,GET,,304,jxskm-1770087826305-1a176eab947f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,1323,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9GZJ5MR43FJQ0T2X0X13,49skctcjqdQo,1
2026-02-03 03:03:45,1770087825952,tradingpro-backend-nestjs.vercel.app/trading/trades/open,OPTIONS,,204,jxskm-1770087825952-57119c825467,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,6,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9GMR1EDXZ5W9KGW30X95,49skctcjqdQo,1
2026-02-03 03:03:43,1770087823506,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,,gwvjb-1770087823182-1ead8dba5b7c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,function,,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,,,,,"[33m[Nest] 4  - [39m02/03/2026, 3:03:43 AM [33m   WARN[39m [38;5;3m[Mt5Service] [39m[33mHistoryDeals endpoint not available, using OrderHistory as fallback[39m",prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,,,
2026-02-03 03:03:43,1770087823182,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,,gwvjb-1770087823182-1ead8dba5b7c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,398,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9DXW3H3D6NJ1GH2E41AF,49skctcjqdQo,1
2026-02-03 03:03:42,1770087822577,tradingpro-backend-nestjs.vercel.app/mt5/trade-history,GET,days=90,,6nq52-1770087822577-bf1a2237b256,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,,,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,203,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9DCB1P7NEKA8R6EH9W62,49skctcjqdQo,1
2026-02-03 03:03:40,1770087820847,tradingpro-backend-nestjs.vercel.app/trading/trades/open,GET,,304,8qs2v-1770087820847-3a4386879d9b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,1320,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9BNBA5YWJ54JD255ZVW9,49skctcjqdQo,1
2026-02-03 03:03:40,1770087820299,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,304,zr9lc-1770087819974-cb0fff922e03,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,,,,,"[33m[Nest] 4  - [39m02/03/2026, 3:03:40 AM [33m   WARN[39m [38;5;3m[Mt5Service] [39m[33mHistoryDeals endpoint not available, using OrderHistory as fallback[39m",prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,,,
2026-02-03 03:03:39,1770087819974,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,304,zr9lc-1770087819974-cb0fff922e03,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,396,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9ASS67F7NTWPQVPF7YPD,49skctcjqdQo,1
2026-02-03 03:03:39,1770087819612,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,,pdt4f-1770087819289-a807662080ae,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,,function,,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,,,,,"[33m[Nest] 4  - [39m02/03/2026, 3:03:39 AM [33m   WARN[39m [38;5;3m[Mt5Service] [39m[33mHistoryDeals endpoint not available, using OrderHistory as fallback[39m",prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,,,
2026-02-03 03:03:39,1770087819289,tradingpro-backend-nestjs.vercel.app/mt5/deals,GET,days=90,,pdt4f-1770087819289-a807662080ae,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,398,iad1,321,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ9A47HFP0MBJ422T23YNG,49skctcjqdQo,1
2026-02-03 03:03:39,1770087819013,tradingpro-backend-nestjs.vercel.app/mt5/deals,OPTIONS,days=90,204,4gdgl-1770087819013-b24ba6b53201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,1,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ99TRBC5TA36836AR1BSA,49skctcjqdQo,2
2026-02-03 03:03:38,1770087818981,tradingpro-backend-nestjs.vercel.app/mt5/trade-history,GET,days=90,,gwvjb-1770087818981-12999dd68d8b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,,,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,198,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ99TRBC5TA36836AR1BSA,49skctcjqdQo,2
2026-02-03 03:03:38,1770087818258,tradingpro-backend-nestjs.vercel.app/mt5/trade-history,GET,days=90,200,4gdgl-1770087818258-2cc7b7cc74d0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,392,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ993YPTB6380DGDA42QC2,49skctcjqdQo,1
2026-02-03 03:03:37,1770087817919,tradingpro-backend-nestjs.vercel.app/mt5/trade-history,OPTIONS,days=90,204,dkk46-1770087817919-6de1c718af1a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,1,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ98MKBFW5VS2FQB29SBVH,49skctcjqdQo,2
2026-02-03 03:03:37,1770087817765,tradingpro-backend-nestjs.vercel.app/trading/trades/open,GET,,304,4gdgl-1770087817765-c8c585cfa12e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,194,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ98MKBFW5VS2FQB29SBVH,49skctcjqdQo,2
2026-02-03 03:03:36,1770087816080,tradingpro-backend-nestjs.vercel.app/trading/trades/open,GET,,304,7l6f4-1770087816080-e842f69c42e8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,1361,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ970EG6K1593GNG3S02EF,49skctcjqdQo,1
2026-02-03 03:03:35,1770087815709,tradingpro-backend-nestjs.vercel.app/trading/trades/open,OPTIONS,,,pdt4f-1770087815709-86d6a0637688,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,,,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,6,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ96M8B1F17041Y5AG9FEV,49skctcjqdQo,1
2026-02-03 03:03:30,1770087810795,tradingpro-backend-nestjs.vercel.app/money-management/status,GET,,200,tzqjg-1770087810795-c49fa458bd48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,1316,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ8YRA9TNWQ4MSBA4EXKNA,49skctcjqdQo,2
2026-02-03 03:03:29,1770087809667,tradingpro-backend-nestjs.vercel.app/trading/signals,GET,limit=10,,gwvjb-1770087809667-e42afba085cf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,,,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,1228,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ8YRA9TNWQ4MSBA4EXKNA,49skctcjqdQo,3
2026-02-03 03:03:29,1770087809303,tradingpro-backend-nestjs.vercel.app/trading/stats,GET,,304,cl7vf-1770087809303-690bddc26a1d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,402,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ8YRA9TNWQ4MSBA4EXKNA,49skctcjqdQo,3
2026-02-03 03:03:29,1770087809302,tradingpro-backend-nestjs.vercel.app/trading/trades/open,GET,,304,zr9lc-1770087809302-379b6f527a62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,233,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ8YRA9TNWQ4MSBA4EXKNA,49skctcjqdQo,3
2026-02-03 03:03:28,1770087808175,tradingpro-backend-nestjs.vercel.app/trading/status,GET,,200,tzw4z-1770087808175-dde290a7b981,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,1,iad1,320,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ8YRA9TNWQ4MSBA4EXKNA,49skctcjqdQo,2
2026-02-03 03:03:28,1770087808175,tradingpro-backend-nestjs.vercel.app/trading/scalping/status,GET,,304,mptc9-1770087808175-69f6afe37f2a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,2,iad1,317,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ8YREG86DEY5CR9CNDD76,cBZT2khJDQBV,2
2026-02-03 03:03:27,1770087807673,tradingpro-backend-nestjs.vercel.app/mt5/status,GET,,304,tzw4z-1770087807673-eaf7e9cb7a36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/index.ts,tradingpro-backend-nestjs.vercel.app,tradingpro-backend-nestjs-6xbx0v5at-alvin-aleguiojos-projects.vercel.app,dpl_EmdpnwamLp8ttvUsPYCXjgWU2gaC,208,iad1,319,2048,,prj_AzeOemgmLKRCQdwIAdw0MNabu7MN,,,01KGGQ8YR9KNKF6WHCEQ549C0Q,FCPygAvhdJyR,2
